NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,geometry,date,county,state,cases,deaths,daily_increase,seven_day_moving_avg_new_cases,STATE,COUNTY,CENSUS2010POP,daily_increase_per_hundred_thousand
Smyth,Virginia,51,173,"POLYGON ((-81.25670326886586 36.76274681289328, -81.37510336954632 36.73992972372447, -81.44213867724289 36.7141534842151, -81.5387998862273 36.70595078080704, -81.53084159427729 36.68624846131326, -81.54328471733324 36.66132372480006, -81.60508387993995 36.63653186564801, -81.61990050867067 36.63466256868907, -81.69313997173796 36.78463396775021, -81.83138573368933 36.9276987486659, -81.8146077522216 36.94645595526426, -81.76991278111892 36.96120813976991, -81.70150590967428 36.97495682822768, -81.68474450549918 36.94331777016341, -81.66538093261924 36.93718002757124, -81.55559185478566 36.99538103701099, -81.4742524157205 37.01669420311098, -81.47283376210059 36.98996471747198, -81.43533286975818 37.01161347013942, -81.38547992586116 36.96240859477572, -81.32417424853408 36.89085763256973, -81.25670326886586 36.76274681289328))",2021-01-06,Smyth,Virginia,1945.0,57.0,26.0,30.285714285714285,51,173,32208,94.03165140870058
Southampton,Virginia,51,175,"POLYGON ((-76.92131386568309 36.55430942673069, -76.92381636341604 36.55429797803798, -77.17704201975633 36.55643753667065, -77.31974634816565 36.55406838253521, -77.33814916333023 36.56145356639695, -77.34676298359524 36.55466345553619, -77.36277012095618 36.56964741131426, -77.36615033452927 36.60456680476359, -77.37871664759099 36.62997621986973, -77.38845979591567 36.63043774205704, -77.3987676600742 36.64631816673753, -77.50658326302555 36.67175788720674, -77.43599368018337 36.70801258157653, -76.95555441899967 36.9471186325367, -76.85146575405734 36.99738429921591, -76.85695128379304 36.96250272271537, -76.85026027405971 36.93707771459336, -76.82450315024089 36.92061335478037, -76.82003225442155 36.90562541009125, -76.83597779677962 36.85991777362571, -76.8526863608345 36.85638162989393, -76.86914315725772 36.81475185200053, -76.8641000340188 36.79930989670981, -76.88840006562046 36.77948495705468, -76.89947048523948 36.76004139873787, -76.89787595690569 36.74371074515066, -76.91398949976363 36.73970536042968, -76.92916466425127 36.70713206831826, -76.91716337784766 36.70027331710524, -76.91497372470884 36.68665880110961, -76.93389494289605 36.68856234053862, -76.9534876450424 36.67777062665176, -76.93412386494632 36.65909029724793, -76.91578243756845 36.65673285082539, -76.89754016312209 36.64258817229019, -76.89767749563062 36.62535359001889, -76.91150989941612 36.61635476213281, -76.91461508534384 36.58553239475022, -76.93539803710023 36.56567704612394, -76.92131386568309 36.55430942673069))",2021-01-06,Southampton,Virginia,1372.0,42.0,19.0,33.57142857142857,51,175,18570,180.78313716439726
Spotsylvania,Virginia,51,177,"POLYGON ((-77.68954601279634 38.01119696613783, -77.71643298271523 38.0156831441488, -77.73283688721421 38.03060980465926, -77.74800464372419 38.02468969083676, -77.74983581291012 38.04779848855162, -77.78789230357546 38.06448368898472, -77.78733535834751 38.07173905192364, -77.81133047137304 38.07802557571707, -77.83657680736304 38.10152741067913, -77.85355268026142 38.10510556748689, -77.86112881381251 38.09873905825658, -77.88516966980488 38.11090010831781, -77.95834510307944 38.12107400723038, -77.72498681390258 38.33020779509508, -77.70807191435863 38.36468022329217, -77.68165055914618 38.36200594336445, -77.67463893421279 38.37289276946772, -77.64589048974491 38.38244812814944, -77.63884073703851 38.38063995995703, -77.64231989632691 38.35888148633406, -77.62062881975923 38.37295721369277, -77.60358435831266 38.35484149651474, -77.61236607546948 38.34214272052418, -77.60648367498767 38.33308680458664, -77.5683660555558 38.3494282852181, -77.56190381246061 38.34399238375218, -77.56658845174665 38.33356707983624, -77.5366575800787 38.31091949348445, -77.51789633276528 38.32270646657692, -77.49677758722527 38.32270631116481, -77.47155425222877 38.31907842247919, -77.46334491790367 38.30774520096812, -77.49384029818935 38.3054832811943, -77.4967778980495 38.26695951809327, -77.45868343502326 38.26378175470629, -77.44460682699587 38.27646524850521, -77.43815986609232 38.27374159932792, -77.41063239102986 38.24970561291526, -77.36962332913697 38.2433236660812, -77.64687316056894 37.99584281869396, -77.66381100930236 37.99672794251173, -77.67669762673991 38.01076196761871, -77.68954601279634 38.01119696613783))",2021-01-06,Spotsylvania,Virginia,5183.0,69.0,106.0,72.14285714285714,51,177,122397,58.941687412973465
Stafford,Virginia,51,179,"POLYGON ((-77.36962332913697 38.2433236660812, -77.41063239102986 38.24970561291526, -77.43815986609232 38.27374159932792, -77.44049446693346 38.28688677072628, -77.46334491790367 38.30774520096812, -77.47155425222877 38.31907842247919, -77.49677758722527 38.32270631116481, -77.51789633276528 38.32270646657692, -77.5366575800787 38.31091949348445, -77.56658845174665 38.33356707983624, -77.56190381246061 38.34399238375218, -77.5683660555558 38.3494282852181, -77.60648367498767 38.33308680458664, -77.61236607546948 38.34214272052418, -77.60358435831266 38.35484149651474, -77.62062881975923 38.37295721369277, -77.62007182272724 38.38972623306168, -77.63065409288266 38.39606233332084, -77.63556749880685 38.41685580129723, -77.62660265437064 38.43141610364081, -77.62784615853322 38.46948590794429, -77.53149256193498 38.56517791515491, -77.48440346714985 38.59599551656586, -77.43025622740392 38.56923961086675, -77.37559752637665 38.52432623393382, -77.30332286173977 38.50203314262389, -77.33818962228503 38.43694877505239, -77.28918502133777 38.36279642120218, -77.32152664578484 38.3441089428409, -77.32608146414806 38.32031731608226, -77.35369280995036 38.29995895023308, -77.34965675723804 38.26777512089012, -77.33270383352914 38.24690539736768, -77.34909981201007 38.25146006031878, -77.36962332913697 38.2433236660812))",2021-01-06,Stafford,Virginia,5684.0,26.0,125.0,83.57142857142857,51,179,128961,64.80364495578397
Surry,Virginia,51,181,"POLYGON ((-76.95555441899967 36.9471186325367, -76.97068352969623 37.00522048904497, -76.96286433159212 37.05188520513906, -76.99920357015425 37.05022607716809, -77.04347162416795 37.0717139782931, -77.05738784688926 37.0581642691508, -77.0613480066838 37.072232743944, -77.0746464144308 37.0659308861549, -77.07972828709123 37.0854428776078, -77.09181391047103 37.09092457384458, -77.10338040557168 37.08552296665277, -77.10965993581978 37.09823723205112, -77.12871128575404 37.09693643262092, -77.15749847964341 37.11296180500375, -77.07162825928933 37.19150206460213, -77.02415674708509 37.20673778801185, -77.01011878487112 37.23252485456547, -76.97471756205103 37.25232280431605, -76.94117729573952 37.23675885051247, -76.90054883812435 37.20120216377003, -76.79707591599474 37.20745004175004, -76.72889009238637 37.15081703697589, -76.6856451681515 37.19813365510223, -76.67121769136502 37.14786011420902, -76.68283764823435 37.13690832584031, -76.68026651014915 37.10878277314259, -76.70661943222551 37.07269250479398, -76.70676443173188 37.05863542688945, -76.85146575405734 36.99738429921591, -76.95555441899967 36.9471186325367))",2021-01-06,Surry,Virginia,256.0,5.0,4.0,1.5714285714285714,51,181,7058,22.2645022871716
Sussex,Virginia,51,183,"POLYGON ((-77.43599368018337 36.70801258157653, -77.49051587756674 36.72299260024761, -77.46289033745764 36.86174091318552, -77.48302527248474 36.8617446948804, -77.51753442974578 36.84904540084945, -77.53938599522762 36.85312325942159, -77.56065756268394 36.84721796155436, -77.61476807336592 36.88118390165791, -77.39598650841315 36.99908191758816, -77.18752119987329 37.10571773534542, -77.15749847964341 37.11296180500375, -77.12871128575404 37.09693643262092, -77.10965993581978 37.09823723205112, -77.10338040557168 37.08552296665277, -77.09181391047103 37.09092457384458, -77.07972828709123 37.0854428776078, -77.0746464144308 37.0659308861549, -77.0613480066838 37.072232743944, -77.05738784688926 37.0581642691508, -77.04347162416795 37.0717139782931, -76.99920357015425 37.05022607716809, -76.96286433159212 37.05188520513906, -76.97068352969623 37.00522048904497, -76.95555441899967 36.9471186325367, -77.43599368018337 36.70801258157653))",2021-01-06,Sussex,Virginia,722.0,13.0,9.0,4.285714285714286,51,183,12087,35.45722086302876
Tazewell,Virginia,51,185,"POLYGON ((-81.22293345885562 37.24021449076697, -81.28245308831512 37.21613954771666, -81.26659882467455 37.17716125597362, -81.31064510559544 37.16807047591755, -81.33111573079807 37.15017943285854, -81.32485951236772 37.14084874829584, -81.27029188284178 37.12441562631862, -81.26349384596298 37.11555418274511, -81.27337443040427 37.09392102309354, -81.3315210456026 37.06804158993761, -81.39403184029904 37.06014447855817, -81.45030180236483 37.04379792113086, -81.45620746286033 37.03543602390962, -81.43533286975818 37.01161347013942, -81.47283376210059 36.98996471747198, -81.4742524157205 37.01669420311098, -81.55559185478566 36.99538103701099, -81.66538093261924 36.93718002757124, -81.68474450549918 36.94331777016341, -81.70150590967428 36.97495682822768, -81.76991278111892 36.96120813976991, -81.79398352804205 37.00891437607682, -81.84314872151155 37.07069628793842, -81.88728679919031 37.10450153191162, -81.90622392121762 37.14148096479309, -81.89341330030592 37.14966367184192, -81.87995424823264 37.14697442054681, -81.87050835148624 37.16320224311575, -81.83382363178511 37.17859109926604, -81.82915401567051 37.18783413139403, -81.79507882084781 37.18859357861213, -81.76300994466835 37.20424932917359, -81.7384563840977 37.2504910652857, -81.70172835621962 37.23543484287261, -81.66588576298354 37.20491003789253, -81.55665430383043 37.20635278039078, -81.5055358908581 37.23437208300362, -81.49553310068778 37.25285058386982, -81.47536034871189 37.25442237023029, -81.40334418623178 37.28262474831848, -81.39094597727802 37.31115478695611, -81.35879478447991 37.33895252369229, -81.31187280952598 37.29370703106254, -81.22293345885562 37.24021449076697))",2021-01-06,Tazewell,Virginia,2595.0,24.0,18.0,43.857142857142854,51,185,45078,97.29167855082935
Warren,Virginia,51,187,"POLYGON ((-78.38926198194176 38.82802549836761, -78.34192008344418 38.87141645818965, -78.33158958092041 38.89867921461059, -78.30184924450948 38.93649688865414, -78.30440515220708 38.95325041861526, -78.32650061110658 38.97123217054731, -78.32539433584446 38.97803735638355, -78.31238577169809 38.97902919652256, -78.3267905583153 38.99661428492468, -78.31097431883967 39.01085039758948, -78.16775946162173 39.02204623478796, -78.15430869819474 39.04069962609129, -78.09958949004942 39.014233823013, -78.05580357623073 39.01942541662895, -78.00282389592557 38.97931116590919, -78.04214652911872 38.93518049620808, -78.06636268998054 38.93008815913169, -78.07508322656678 38.91101152882619, -78.06310483754859 38.8915800926546, -78.06777409103492 38.88340168534104, -78.09086113105322 38.88782284928251, -78.10734854366376 38.87958725030941, -78.12095969239684 38.88178451864202, -78.14146787552806 38.86173904919102, -78.16844596875231 38.83893190639778, -78.20803570357279 38.77888719119457, -78.25621641307688 38.75775093588924, -78.27812874469697 38.76486865549539, -78.27983775995791 38.759417679054, -78.2925181973185 38.78562736296132, -78.32861400869933 38.79309216963168, -78.38926198194176 38.82802549836761))",2021-01-06,Warren,Virginia,1508.0,35.0,30.0,26.714285714285715,51,187,37575,71.09590343123277
Washington,Virginia,51,191,"POLYGON ((-82.21666128525658 36.59407234245499, -82.29685803081991 36.59180094254197, -82.33506273284206 36.71285988554639, -82.23679103987973 36.75854296689724, -82.11683629997586 36.79044809050804, -82.10607836232271 36.80266301677027, -82.10657433419625 36.82942700389954, -82.07057710590246 36.85259066209217, -81.98690923067684 36.87843315896798, -81.95636018140631 36.86822170212682, -81.93804905939153 36.8702590513897, -81.88470996266078 36.8935448635073, -81.83138573368933 36.9276987486659, -81.69313997173796 36.78463396775021, -81.61990050867067 36.63466256868907, -81.60508387993995 36.63653186564801, -81.60535802691665 36.62063641779609, -81.65227217946061 36.6076738038327, -81.82889789649954 36.61159635389461, -81.91829415879772 36.61360878541451, -81.92930329423808 36.59595065331681, -82.1541813139636 36.59515033271158, -82.15221307128934 36.60975684425834, -82.17075352978671 36.62174958299545, -82.22140720872127 36.60569178128394, -82.21666128525658 36.59407234245499))",2021-01-06,Washington,Virginia,3217.0,55.0,48.0,44.0,51,191,54876,80.18077119323566
Westmoreland,Virginia,51,193,"POLYGON ((-76.63918942955247 37.96887834993208, -76.65946102363561 37.98307250132494, -76.7020870968154 37.98290128897462, -76.71945937422352 37.99661485429365, -76.76322270148101 38.00051000001871, -76.76236912632326 38.02770085243291, -76.8012512697691 38.05512477122053, -76.81933393596998 38.05975973043276, -76.87854180872017 38.10902241910448, -76.92776838997639 38.09657178446281, -76.9497645405323 38.07866229916576, -76.98280132338454 38.08820672719516, -77.00198254604565 38.10550994981871, -77.02018669271901 38.09424920215881, -77.03771961445341 38.09612979239836, -77.05342908580376 38.10887819665869, -77.05555802460836 38.14333166457733, -77.07245774556876 38.15562994353903, -77.07238915702054 38.1683173226409, -77.05889244341057 38.17371121103083, -77.05308697192734 38.2620688541424, -77.01141419668122 38.2705221336892, -76.99905432271663 38.2804019410699, -76.93615515313657 38.20260310088391, -76.59528338216634 38.12035284319741, -76.54871175793112 38.07424087620409, -76.5577218790978 38.02545934345063, -76.58128945338589 38.02420837950638, -76.59498416203456 38.00300674750328, -76.61955870324118 37.9995586188345, -76.63918942955247 37.96887834993208))",2021-01-06,Westmoreland,Virginia,735.0,10.0,11.0,6.142857142857143,51,193,17454,35.19455221070897
Wise,Virginia,51,195,"POLYGON ((-82.31547070414823 36.98060036028365, -82.29390095264091 36.90519497032759, -82.31071706188166 36.9067930731401, -82.31567641798883 36.894337931547, -82.32754845331405 36.89976233251616, -82.36700220253101 36.89499718975284, -82.4018247224266 36.88132843492792, -82.41052272425569 36.89096056719609, -82.62262845805868 36.88348788631174, -82.68486329263706 36.82542685138655, -82.73170906384897 36.83656513429723, -82.7658666788984 36.80646636573746, -82.84101724478448 36.85129079513469, -82.84160459898359 36.86761398894022, -82.87804288686912 36.89369421455299, -82.86063206725566 36.93216239191972, -82.86655984807601 36.97458575589321, -82.81222269472151 37.00560078249845, -82.72359815719879 37.03399234893867, -82.7200576619277 37.06592979827008, -82.70917011056788 37.07548225592559, -82.72137726622421 37.09311774965807, -82.71909581632752 37.11001731520635, -82.56802270075973 37.19391903386597, -82.55003991274688 37.19937840256175, -82.54134222174203 37.13073167841452, -82.49126134007149 37.06471038298583, -82.49116969872573 37.02884763797842, -82.43280172486689 37.01036566624157, -82.3687114250081 36.97437796989104, -82.35496247753014 36.95813496873855, -82.31547070414823 36.98060036028365), (-82.580131273329 36.95339754113633, -82.61382368810433 36.95696740929778, -82.64222877539883 36.93396019930425, -82.63471366700618 36.92520174216114, -82.61667726181253 36.92279119659818, -82.6031117524382 36.93517023805735, -82.57672852499877 36.9371963976477, -82.580131273329 36.95339754113633))",2021-01-06,Wise,Virginia,2208.0,61.0,26.0,32.142857142857146,51,195,41452,77.54235535765982
Wythe,Virginia,51,197,"POLYGON ((-81.25670326886586 36.76274681289328, -81.32417424853408 36.89085763256973, -81.38547992586116 36.96240859477572, -81.35171032306708 36.96712012035822, -81.2857732610065 37.01957652806107, -81.21740985315094 37.04846945399492, -81.20125740545939 37.0485114670709, -81.16681621509808 37.02869046452277, -81.13094051908081 37.03839512244614, -81.10477771782918 37.02239254384067, -81.00484933168575 37.05618343809495, -80.91214698739492 37.07335414598563, -80.89298073610119 37.03260933649788, -80.73026119179991 36.88464979911221, -80.80613173022604 36.85582561713868, -80.86279022258758 36.84881378498914, -81.03922856441588 36.80745758422799, -81.07927018587235 36.79084433960567, -81.08856331250645 36.76878804455998, -81.14941171557744 36.76695988000836, -81.19031556346624 36.75709074425977, -81.25670326886586 36.76274681289328))",2021-01-06,Wythe,Virginia,1417.0,28.0,24.0,18.0,51,197,29235,61.570035915854284
