time[YYYY-MM-DD hh:mm:ss PST], water_salinity, water_electrical_conductivity, water_temperature
"2012/06/02 00:45:36", 20.724, 2.544, 12.892
"2012/06/02 00:45:39", 20.757, 2.547, 12.884
"2012/06/02 00:45:42", 20.735, 2.545, 12.878
"2012/06/02 00:45:45", 20.681, 2.538, 12.872
"2012/06/02 00:45:48", 20.809, 2.552, 12.867
"2012/06/02 00:45:51", 20.994, 2.573, 12.861
"2012/06/02 00:45:54", 21.126, 2.587, 12.852
"2012/06/02 00:45:58", 21.160, 2.590, 12.843
"2012/06/02 00:46:00", 21.161, 2.590, 12.836
"2012/06/02 00:48:36", 20.213, 2.490, 12.943
"2012/06/02 00:48:39", 20.380, 2.508, 12.929
"2012/06/02 00:48:42", 20.436, 2.514, 12.916
"2012/06/02 00:48:45", 20.439, 2.513, 12.905
"2012/06/02 00:48:48", 20.441, 2.513, 12.897
"2012/06/02 00:48:51", 20.439, 2.512, 12.891
"2012/06/02 00:48:54", 20.497, 2.518, 12.886
"2012/06/02 00:48:57", 20.523, 2.521, 12.881
"2012/06/02 00:49:00", 20.542, 2.523, 12.875
"2012/06/02 00:51:39", 20.566, 2.527, 12.898
"2012/06/02 00:51:42", 20.584, 2.528, 12.885
"2012/06/02 00:51:45", 20.622, 2.532, 12.877
"2012/06/02 00:51:48", 20.647, 2.534, 12.869
"2012/06/02 00:51:51", 20.593, 2.528, 12.863
"2012/06/02 00:51:54", 20.636, 2.532, 12.858
"2012/06/02 00:51:57", 20.621, 2.530, 12.854
"2012/06/02 00:52:00", 20.601, 2.528, 12.851
"2012/06/02 00:54:39", 20.182, 2.485, 12.924
"2012/06/02 00:54:42", 20.062, 2.471, 12.915
"2012/06/02 00:54:45", 20.162, 2.482, 12.910
"2012/06/02 00:54:48", 20.323, 2.500, 12.902
"2012/06/02 00:54:51", 20.296, 2.496, 12.894
"2012/06/02 00:54:54", 20.285, 2.495, 12.888
"2012/06/02 00:54:57", 20.308, 2.497, 12.882
"2012/06/02 00:55:00", 20.252, 2.491, 12.877
"2012/06/02 00:57:36", 19.646, 2.427, 12.956
"2012/06/02 00:57:39", 19.730, 2.436, 12.945
"2012/06/02 00:57:42", 19.768, 2.440, 12.935
"2012/06/02 00:57:45", 19.627, 2.423, 12.927
"2012/06/02 00:57:48", 19.556, 2.415, 12.922
"2012/06/02 00:57:51", 19.551, 2.414, 12.919
"2012/06/02 00:57:54", 19.476, 2.406, 12.916
"2012/06/02 00:57:57", 19.316, 2.387, 12.915
"2012/06/02 00:58:00", 19.359, 2.392, 12.915
"2012/06/02 01:00:36", 18.881, 2.344, 13.022
"2012/06/02 01:00:39", 19.077, 2.366, 13.009
"2012/06/02 01:00:42", 18.997, 2.356, 12.998
"2012/06/02 01:00:45", 18.773, 2.330, 12.991
"2012/06/02 01:00:48", 18.578, 2.308, 12.991
"2012/06/02 01:00:51", 18.257, 2.272, 12.993
"2012/06/02 01:00:54", 17.972, 2.240, 13.000
"2012/06/02 01:00:57", 18.000, 2.243, 13.009
"2012/06/02 01:01:00", 18.213, 2.268, 13.012
"2012/06/02 01:01:03", 18.296, 2.277, 13.009
"2012/06/02 01:01:06", 18.222, 2.269, 13.005
"2012/06/02 01:01:09", 18.398, 2.288, 13.003
"2012/06/02 01:01:12", 18.569, 2.308, 12.998
"2012/06/02 01:01:17", 18.640, 2.315, 12.991
"2012/06/02 01:01:18", 18.571, 2.307, 12.985
"2012/06/02 01:01:21", 18.558, 2.305, 12.982
"2012/06/02 01:01:25", 18.592, 2.309, 12.980
"2012/06/02 01:01:27", 18.519, 2.301, 12.977
"2012/06/02 01:01:30", 18.524, 2.301, 12.976
"2012/06/02 01:01:33", 18.683, 2.319, 12.975
"2012/06/02 01:01:36", 18.720, 2.323, 12.971
"2012/06/02 01:01:39", 18.662, 2.316, 12.968
"2012/06/02 01:01:42", 18.753, 2.327, 12.967
"2012/06/02 01:01:45", 18.841, 2.337, 12.964
"2012/06/02 01:01:48", 18.714, 2.322, 12.961
"2012/06/02 01:01:51", 18.595, 2.308, 12.960
"2012/06/02 01:01:54", 18.574, 2.306, 12.962
"2012/06/02 01:01:57", 18.507, 2.299, 12.962
"2012/06/02 01:02:00", 18.484, 2.296, 12.963
"2012/06/02 01:03:39", 18.510, 2.303, 13.041
"2012/06/02 01:03:42", 18.293, 2.278, 13.032
"2012/06/02 01:03:45", 18.185, 2.266, 13.029
"2012/06/02 01:03:48", 18.338, 2.283, 13.028
"2012/06/02 01:03:51", 18.444, 2.295, 13.024
"2012/06/02 01:03:54", 18.453, 2.295, 13.017
"2012/06/02 01:03:57", 18.491, 2.299, 13.012
"2012/06/02 01:04:00", 18.537, 2.304, 13.007
"2012/06/02 01:04:03", 18.464, 2.296, 13.003
"2012/06/02 01:06:39", 18.034, 2.251, 13.086
"2012/06/02 01:06:42", 18.050, 2.253, 13.076
"2012/06/02 01:06:45", 18.050, 2.252, 13.068
"2012/06/02 01:06:48", 18.022, 2.249, 13.062
"2012/06/02 01:06:51", 18.148, 2.263, 13.058
"2012/06/02 01:06:54", 18.271, 2.277, 13.051
"2012/06/02 01:06:57", 18.364, 2.287, 13.043
"2012/06/02 01:07:00", 18.368, 2.287, 13.035
"2012/06/02 01:07:03", 18.396, 2.290, 13.029
"2012/06/02 01:09:36", 17.968, 2.246, 13.119
"2012/06/02 01:09:39", 18.043, 2.253, 13.103
"2012/06/02 01:09:42", 17.893, 2.236, 13.090
"2012/06/02 01:09:45", 17.773, 2.222, 13.084
"2012/06/02 01:09:48", 17.783, 2.223, 13.082
"2012/06/02 01:09:51", 17.793, 2.224, 13.079
"2012/06/02 01:09:54", 17.885, 2.234, 13.074
"2012/06/02 01:09:57", 17.981, 2.245, 13.069
"2012/06/02 01:10:00", 17.961, 2.242, 13.062
"2012/06/02 01:12:36", 14.876, 1.900, 13.359
"2012/06/02 01:12:39", 15.015, 1.915, 13.338
"2012/06/02 01:12:42", 14.895, 1.900, 13.323
"2012/06/02 01:12:45", 14.892, 1.900, 13.315
"2012/06/02 01:12:48", 14.413, 1.844, 13.312
"2012/06/02 01:12:51", 13.811, 1.773, 13.322
"2012/06/02 01:12:54", 13.633, 1.753, 13.340
"2012/06/02 01:12:57", 13.510, 1.739, 13.355
"2012/06/02 01:13:00", 13.793, 1.773, 13.365
"2012/06/02 01:15:36", 11.099, 1.460, 13.614
"2012/06/02 01:15:39", 11.590, 1.519, 13.600
"2012/06/02 01:15:42", 11.128, 1.462, 13.583
"2012/06/02 01:15:45", 10.698, 1.410, 13.582
"2012/06/02 01:15:48", 10.866, 1.431, 13.591
"2012/06/02 01:15:51", 10.668, 1.407, 13.593
"2012/06/02 01:15:54", 10.201, 1.350, 13.599
"2012/06/02 01:15:58", 10.024, 1.329, 13.612
"2012/06/02 01:16:00", 10.217, 1.353, 13.623
"2012/06/02 01:18:39", 15.249, 1.943, 13.356
"2012/06/02 01:18:42", 15.754, 2.002, 13.343
"2012/06/02 01:18:45", 16.279, 2.062, 13.320
"2012/06/02 01:18:48", 16.583, 2.096, 13.293
"2012/06/02 01:18:51", 16.655, 2.103, 13.268
"2012/06/02 01:18:54", 16.490, 2.083, 13.251
"2012/06/02 01:18:57", 16.153, 2.043, 13.243
"2012/06/02 01:19:00", 15.838, 2.007, 13.243
"2012/06/02 01:21:39", 17.294, 2.183, 13.401
"2012/06/02 01:21:42", 17.257, 2.182, 13.449
"2012/06/02 01:21:45", 16.739, 2.122, 13.461
"2012/06/02 01:21:48", 16.208, 2.059, 13.438
"2012/06/02 01:21:51", 16.109, 2.046, 13.399
"2012/06/02 01:21:54", 16.190, 2.053, 13.357
"2012/06/02 01:21:57", 16.321, 2.067, 13.321
"2012/06/02 01:22:00", 16.609, 2.098, 13.290
"2012/06/02 01:22:03", 16.724, 2.111, 13.266
"2012/06/02 01:24:36", 14.920, 1.907, 13.407
"2012/06/02 01:24:39", 15.134, 1.931, 13.378
"2012/06/02 01:24:42", 15.235, 1.942, 13.352
"2012/06/02 01:24:45", 15.112, 1.926, 13.334
"2012/06/02 01:24:48", 14.754, 1.884, 13.325
"2012/06/02 01:24:51", 14.435, 1.847, 13.326
"2012/06/02 01:24:54", 14.605, 1.867, 13.332
"2012/06/02 01:24:57", 15.056, 1.920, 13.330
"2012/06/02 01:25:00", 15.355, 1.954, 13.317
"2012/06/02 01:27:36", 17.491, 2.194, 13.180
"2012/06/02 01:27:39", 17.540, 2.199, 13.161
"2012/06/02 01:27:42", 17.672, 2.213, 13.147
"2012/06/02 01:27:45", 17.616, 2.206, 13.134
"2012/06/02 01:27:48", 17.516, 2.194, 13.126
"2012/06/02 01:27:51", 17.597, 2.203, 13.121
"2012/06/02 01:27:54", 17.679, 2.212, 13.115
"2012/06/02 01:27:57", 17.804, 2.226, 13.108
"2012/06/02 01:28:00", 17.860, 2.232, 13.098
"2012/06/02 01:30:36", 16.944, 2.130, 13.152
"2012/06/02 01:30:39", 16.882, 2.122, 13.142
"2012/06/02 01:30:42", 17.138, 2.151, 13.135
"2012/06/02 01:30:45", 17.350, 2.175, 13.123
"2012/06/02 01:30:48", 17.166, 2.154, 13.112
"2012/06/02 01:30:51", 16.903, 2.123, 13.107
"2012/06/02 01:30:54", 16.596, 2.088, 13.109
"2012/06/02 01:30:57", 16.416, 2.067, 13.116
"2012/06/02 01:31:00", 16.712, 2.102, 13.122
"2012/06/02 01:31:03", 16.853, 2.118, 13.119
"2012/06/02 01:33:36", 16.279, 2.055, 13.182
"2012/06/02 01:33:39", 16.294, 2.056, 13.171
"2012/06/02 01:33:42", 16.336, 2.060, 13.162
"2012/06/02 01:33:45", 16.348, 2.061, 13.155
"2012/06/02 01:33:48", 16.181, 2.042, 13.149
"2012/06/02 01:33:51", 16.166, 2.040, 13.148
"2012/06/02 01:33:54", 16.265, 2.051, 13.146
"2012/06/02 01:33:57", 16.212, 2.045, 13.143
"2012/06/02 01:34:00", 16.055, 2.027, 13.142
"2012/06/02 01:34:03", 16.017, 2.023, 13.142
"2012/06/02 01:36:36", 11.770, 1.536, 13.482
"2012/06/02 01:36:39", 12.005, 1.564, 13.475
"2012/06/02 01:36:42", 12.315, 1.601, 13.465
"2012/06/02 01:36:45", 12.515, 1.624, 13.452
"2012/06/02 01:36:48", 12.122, 1.577, 13.441
"2012/06/02 01:36:51", 11.602, 1.515, 13.444
"2012/06/02 01:36:54", 11.249, 1.473, 13.458
"2012/06/02 01:36:57", 11.205, 1.468, 13.474
"2012/06/02 01:37:00", 11.355, 1.486, 13.484
"2012/06/02 01:42:39", 7.657, 1.041, 13.847
"2012/06/02 01:42:42", 7.818, 1.062, 13.841
"2012/06/02 01:42:45", 7.849, 1.065, 13.835
"2012/06/02 01:42:48", 7.732, 1.050, 13.829
"2012/06/02 01:42:51", 7.741, 1.052, 13.828
"2012/06/02 01:42:54", 7.761, 1.054, 13.827
"2012/06/02 01:42:57", 7.749, 1.053, 13.826
"2012/06/02 01:43:00", 7.860, 1.067, 13.825
"2012/06/02 01:45:39", 9.046, 1.213, 13.768
"2012/06/02 01:45:42", 9.070, 1.216, 13.756
"2012/06/02 01:45:45", 8.367, 1.128, 13.749
"2012/06/02 01:45:48", 7.660, 1.040, 13.760
"2012/06/02 01:45:51", 7.297, 0.994, 13.782
"2012/06/02 01:45:54", 7.315, 0.997, 13.803
"2012/06/02 01:45:57", 7.396, 1.008, 13.815
"2012/06/02 01:46:00", 7.386, 1.007, 13.821
"2012/06/02 01:48:39", 14.232, 1.827, 13.432
"2012/06/02 01:48:42", 14.567, 1.866, 13.415
"2012/06/02 01:48:45", 14.718, 1.883, 13.395
"2012/06/02 01:48:48", 14.797, 1.892, 13.377
"2012/06/02 01:48:51", 14.896, 1.902, 13.362
"2012/06/02 01:48:54", 14.834, 1.895, 13.350
"2012/06/02 01:48:57", 14.595, 1.866, 13.342
"2012/06/02 01:49:00", 14.218, 1.822, 13.341
"2012/06/02 01:51:39", 14.904, 1.901, 13.317
"2012/06/02 01:51:42", 14.974, 1.909, 13.306
"2012/06/02 01:51:45", 15.142, 1.928, 13.295
"2012/06/02 01:51:48", 15.273, 1.943, 13.285
"2012/06/02 01:51:51", 15.324, 1.948, 13.274
"2012/06/02 01:51:54", 15.448, 1.962, 13.264
"2012/06/02 01:51:57", 15.533, 1.972, 13.255
"2012/06/02 01:52:00", 15.639, 1.984, 13.245
"2012/06/02 01:54:39", 12.490, 1.622, 13.466
"2012/06/02 01:54:42", 12.542, 1.628, 13.463
"2012/06/02 01:54:46", 12.603, 1.635, 13.458
"2012/06/02 01:54:48", 12.115, 1.577, 13.455
"2012/06/02 01:54:51", 11.678, 1.525, 13.464
"2012/06/02 01:54:54", 11.813, 1.541, 13.479
"2012/06/02 01:54:57", 11.990, 1.563, 13.484
"2012/06/02 01:55:00", 12.101, 1.576, 13.483
"2012/06/02 01:55:03", 12.219, 1.590, 13.481
"2012/06/02 01:57:42", 8.282, 1.119, 13.824
"2012/06/02 01:57:45", 8.481, 1.144, 13.812
"2012/06/02 01:57:48", 8.611, 1.160, 13.800
"2012/06/02 01:57:51", 8.955, 1.202, 13.790
"2012/06/02 01:57:54", 9.118, 1.222, 13.776
"2012/06/02 01:57:57", 9.140, 1.225, 13.763
"2012/06/02 01:58:00", 9.116, 1.221, 13.754
"2012/06/02 01:58:03", 8.802, 1.182, 13.749
"2012/06/02 02:00:42", 13.200, 1.708, 13.492
"2012/06/02 02:00:45", 13.328, 1.722, 13.478
"2012/06/02 02:00:48", 13.312, 1.720, 13.465
"2012/06/02 02:00:51", 13.548, 1.748, 13.455
"2012/06/02 02:00:54", 13.837, 1.781, 13.442
"2012/06/02 02:00:57", 13.891, 1.787, 13.426
"2012/06/02 02:01:00", 13.912, 1.789, 13.413
"2012/06/02 02:01:04", 13.898, 1.787, 13.403
"2012/06/02 02:01:06", 13.745, 1.768, 13.396
"2012/06/02 02:01:09", 13.536, 1.744, 13.393
"2012/06/02 02:01:13", 13.436, 1.732, 13.395
"2012/06/02 02:01:15", 13.558, 1.746, 13.396
"2012/06/02 02:01:19", 13.822, 1.777, 13.393
"2012/06/02 02:01:21", 14.074, 1.807, 13.383
"2012/06/02 02:01:24", 14.148, 1.815, 13.371
"2012/06/02 02:01:27", 14.124, 1.812, 13.361
"2012/06/02 02:01:30", 14.219, 1.822, 13.353
"2012/06/02 02:01:33", 14.468, 1.851, 13.346
"2012/06/02 02:01:36", 14.637, 1.871, 13.334
"2012/06/02 02:01:39", 14.415, 1.844, 13.323
"2012/06/02 02:01:42", 14.053, 1.801, 13.320
"2012/06/02 02:01:45", 13.675, 1.757, 13.325
"2012/06/02 02:01:48", 13.199, 1.701, 13.337
"2012/06/02 02:01:51", 12.893, 1.666, 13.354
"2012/06/02 02:01:54", 12.876, 1.664, 13.370
"2012/06/02 02:01:57", 13.017, 1.681, 13.380
"2012/06/02 02:02:00", 13.118, 1.694, 13.383
"2012/06/02 02:03:39", 10.909, 1.435, 13.546
"2012/06/02 02:03:42", 10.432, 1.377, 13.553
"2012/06/02 02:03:45", 10.130, 1.340, 13.567
"2012/06/02 02:03:48", 10.219, 1.352, 13.582
"2012/06/02 02:03:51", 10.240, 1.355, 13.591
"2012/06/02 02:03:54", 9.910, 1.314, 13.596
"2012/06/02 02:03:57", 9.632, 1.281, 13.607
"2012/06/02 02:04:00", 9.783, 1.300, 13.619
"2012/06/02 02:06:39", 8.607, 1.159, 13.772
"2012/06/02 02:06:42", 8.520, 1.148, 13.769
"2012/06/02 02:06:45", 8.881, 1.193, 13.768
"2012/06/02 02:06:48", 9.336, 1.249, 13.759
"2012/06/02 02:06:51", 10.156, 1.349, 13.741
"2012/06/02 02:06:54", 10.624, 1.406, 13.712
"2012/06/02 02:06:57", 10.557, 1.396, 13.684
"2012/06/02 02:07:00", 10.393, 1.376, 13.666
"2012/06/02 02:07:03", 10.530, 1.392, 13.661
"2012/06/02 02:09:36", 13.989, 1.796, 13.371
"2012/06/02 02:09:39", 13.803, 1.774, 13.365
"2012/06/02 02:09:42", 13.726, 1.765, 13.363
"2012/06/02 02:09:45", 13.656, 1.756, 13.362
"2012/06/02 02:09:48", 13.606, 1.750, 13.361
"2012/06/02 02:09:51", 13.475, 1.735, 13.361
"2012/06/02 02:09:54", 13.232, 1.706, 13.364
"2012/06/02 02:09:57", 12.908, 1.668, 13.371
"2012/06/02 02:10:00", 12.657, 1.639, 13.382
"2012/06/02 02:10:03", 12.532, 1.624, 13.391
"2012/06/02 02:12:39", 6.303, 0.871, 13.913
"2012/06/02 02:12:42", 6.273, 0.867, 13.909
"2012/06/02 02:12:45", 6.224, 0.860, 13.906
"2012/06/02 02:12:48", 6.083, 0.842, 13.907
"2012/06/02 02:12:51", 5.990, 0.830, 13.912
"2012/06/02 02:12:54", 6.038, 0.837, 13.917
"2012/06/02 02:12:57", 6.065, 0.840, 13.920
"2012/06/02 02:13:00", 5.910, 0.820, 13.921
"2012/06/02 02:13:03", 5.752, 0.800, 13.925
"2012/06/02 02:15:39", 6.256, 0.866, 13.982
"2012/06/02 02:15:42", 6.378, 0.881, 13.968
"2012/06/02 02:15:45", 6.337, 0.876, 13.956
"2012/06/02 02:15:48", 6.278, 0.868, 13.949
"2012/06/02 02:15:51", 5.918, 0.822, 13.947
"2012/06/02 02:15:54", 5.402, 0.755, 13.954
"2012/06/02 02:15:57", 5.164, 0.724, 13.969
"2012/06/02 02:16:00", 5.339, 0.747, 13.982
"2012/06/02 02:16:03", 5.499, 0.768, 13.986
"2012/06/02 02:18:36", 4.778, 0.675, 14.063
"2012/06/02 02:18:39", 4.744, 0.670, 14.057
"2012/06/02 02:18:42", 4.697, 0.664, 14.054
"2012/06/02 02:18:46", 4.819, 0.680, 14.053
"2012/06/02 02:18:48", 5.057, 0.712, 14.049
"2012/06/02 02:18:51", 5.326, 0.747, 14.042
"2012/06/02 02:18:54", 5.600, 0.782, 14.031
"2012/06/02 02:18:57", 5.931, 0.825, 14.018
"2012/06/02 02:19:00", 6.002, 0.834, 14.003
"2012/06/02 02:19:03", 6.016, 0.835, 13.995
"2012/06/02 02:21:39", 8.289, 1.120, 13.814
"2012/06/02 02:21:42", 8.149, 1.103, 13.853
"2012/06/02 02:21:45", 8.158, 1.105, 13.879
"2012/06/02 02:21:48", 8.535, 1.153, 13.884
"2012/06/02 02:21:51", 8.760, 1.180, 13.865
"2012/06/02 02:21:54", 8.837, 1.189, 13.839
"2012/06/02 02:21:57", 8.727, 1.175, 13.816
"2012/06/02 02:22:00", 8.638, 1.163, 13.802
"2012/06/02 02:24:39", 4.633, 0.655, 14.033
"2012/06/02 02:24:42", 4.555, 0.645, 14.042
"2012/06/02 02:24:45", 4.615, 0.653, 14.048
"2012/06/02 02:24:48", 4.561, 0.646, 14.051
"2012/06/02 02:24:51", 4.479, 0.635, 14.054
"2012/06/02 02:24:54", 4.404, 0.625, 14.060
"2012/06/02 02:24:57", 4.317, 0.614, 14.065
"2012/06/02 02:27:42", 3.790, 0.545, 14.137
"2012/06/02 02:27:45", 3.704, 0.533, 14.135
"2012/06/02 02:27:48", 3.675, 0.529, 14.136
"2012/06/02 02:27:51", 3.659, 0.527, 14.138
"2012/06/02 02:27:54", 3.611, 0.520, 14.140
"2012/06/02 02:27:57", 3.541, 0.511, 14.143
"2012/06/02 02:28:00", 3.499, 0.505, 14.146
"2012/06/02 02:30:36", 6.980, 0.958, 13.929
"2012/06/02 02:30:39", 7.089, 0.971, 13.925
"2012/06/02 02:30:42", 7.032, 0.964, 13.920
"2012/06/02 02:30:45", 7.056, 0.967, 13.917
"2012/06/02 02:30:48", 7.299, 0.998, 13.913
"2012/06/02 02:30:51", 7.473, 1.020, 13.906
"2012/06/02 02:30:54", 7.205, 0.985, 13.897
"2012/06/02 02:30:57", 6.869, 0.943, 13.898
"2012/06/02 02:31:00", 6.731, 0.925, 13.905
"2012/06/02 02:33:36", 5.361, 0.751, 14.047
"2012/06/02 02:33:39", 5.214, 0.732, 14.041
"2012/06/02 02:33:42", 5.008, 0.705, 14.040
"2012/06/02 02:33:45", 4.777, 0.675, 14.043
"2012/06/02 02:33:48", 4.749, 0.671, 14.050
"2012/06/02 02:33:51", 4.952, 0.698, 14.055
"2012/06/02 02:33:54", 5.066, 0.713, 14.054
"2012/06/02 02:33:57", 5.039, 0.709, 14.050
"2012/06/02 02:34:00", 4.901, 0.691, 14.049
"2012/06/02 02:34:03", 4.763, 0.673, 14.051
"2012/06/02 02:36:42", 4.086, 0.584, 14.128
"2012/06/02 02:36:45", 4.195, 0.599, 14.127
"2012/06/02 02:36:48", 4.215, 0.601, 14.124
"2012/06/02 02:36:51", 4.067, 0.581, 14.123
"2012/06/02 02:36:54", 3.891, 0.558, 14.125
"2012/06/02 02:36:57", 3.858, 0.554, 14.131
"2012/06/02 02:42:39", 3.959, 0.567, 14.145
"2012/06/02 02:42:42", 4.218, 0.602, 14.143
"2012/06/02 02:42:45", 4.347, 0.619, 14.137
"2012/06/02 02:42:48", 4.211, 0.601, 14.130
"2012/06/02 02:42:51", 4.043, 0.578, 14.129
"2012/06/02 02:42:54", 3.822, 0.549, 14.132
"2012/06/02 02:42:57", 3.579, 0.516, 14.140
"2012/06/02 02:43:00", 3.509, 0.507, 14.150
"2012/06/02 02:43:03", 3.602, 0.519, 14.156
"2012/06/02 02:45:39", 2.769, 0.407, 14.232
"2012/06/02 02:45:42", 2.694, 0.396, 14.231
"2012/06/02 02:45:45", 2.619, 0.386, 14.231
"2012/06/02 02:45:48", 2.584, 0.381, 14.233
"2012/06/02 02:45:51", 2.581, 0.381, 14.235
"2012/06/02 02:45:54", 2.563, 0.378, 14.237
"2012/06/02 02:45:57", 2.561, 0.378, 14.238
"2012/06/02 02:46:00", 2.596, 0.383, 14.239
"2012/06/02 02:46:03", 2.608, 0.384, 14.239
"2012/06/02 02:48:39", 2.935, 0.429, 14.233
"2012/06/02 02:48:42", 2.945, 0.431, 14.231
"2012/06/02 02:48:45", 2.919, 0.427, 14.230
"2012/06/02 02:48:48", 2.906, 0.425, 14.229
"2012/06/02 02:48:51", 2.899, 0.424, 14.229
"2012/06/02 02:48:54", 2.925, 0.428, 14.229
"2012/06/02 02:48:57", 2.980, 0.436, 14.229
"2012/06/02 02:51:42", 6.752, 0.930, 13.981
"2012/06/02 02:51:45", 6.801, 0.936, 13.970
"2012/06/02 02:51:48", 6.765, 0.931, 13.961
"2012/06/02 02:51:51", 6.681, 0.920, 13.954
"2012/06/02 02:51:54", 6.640, 0.915, 13.952
"2012/06/02 02:51:57", 6.683, 0.920, 13.950
"2012/06/02 02:52:00", 6.809, 0.936, 13.947
"2012/06/02 02:54:36", 5.888, 0.818, 13.975
"2012/06/02 02:54:39", 5.724, 0.797, 13.975
"2012/06/02 02:54:42", 5.558, 0.776, 13.978
"2012/06/02 02:54:45", 5.536, 0.773, 13.984
"2012/06/02 02:54:48", 5.532, 0.772, 13.988
"2012/06/02 02:54:51", 5.370, 0.751, 13.992
"2012/06/02 02:54:54", 5.147, 0.722, 13.998
"2012/06/02 02:54:57", 5.066, 0.712, 14.008
"2012/06/02 02:55:00", 5.206, 0.730, 14.016
"2012/06/02 02:55:03", 5.321, 0.746, 14.018
"2012/06/02 02:57:39", 3.139, 0.457, 14.215
"2012/06/02 02:57:42", 3.227, 0.469, 14.214
"2012/06/02 02:57:45", 3.266, 0.474, 14.212
"2012/06/02 02:57:48", 3.285, 0.477, 14.209
"2012/06/02 02:57:51", 3.408, 0.494, 14.208
"2012/06/02 02:57:54", 3.604, 0.520, 14.204
"2012/06/02 02:57:57", 3.663, 0.528, 14.198
"2012/06/02 02:58:00", 3.552, 0.513, 14.192
"2012/06/02 02:58:03", 3.479, 0.503, 14.191
"2012/06/02 03:00:39", 2.526, 0.373, 14.257
"2012/06/02 03:00:42", 2.526, 0.373, 14.258
"2012/06/02 03:00:45", 2.541, 0.375, 14.257
"2012/06/02 03:00:48", 2.564, 0.378, 14.257
"2012/06/02 03:00:51", 2.581, 0.381, 14.258
"2012/06/02 03:00:54", 2.576, 0.380, 14.258
"2012/06/02 03:00:57", 2.554, 0.377, 14.259
"2012/06/02 03:01:00", 2.536, 0.375, 14.260
"2012/06/02 03:01:03", 2.542, 0.375, 14.261
"2012/06/02 03:01:07", 2.568, 0.379, 14.263
"2012/06/02 03:01:09", 2.591, 0.382, 14.263
"2012/06/02 03:01:12", 2.614, 0.385, 14.263
"2012/06/02 03:01:15", 2.634, 0.388, 14.262
"2012/06/02 03:01:18", 2.644, 0.390, 14.262
"2012/06/02 03:01:21", 2.642, 0.389, 14.262
"2012/06/02 03:01:24", 2.641, 0.389, 14.261
"2012/06/02 03:01:27", 2.638, 0.389, 14.262
"2012/06/02 03:01:30", 2.628, 0.387, 14.262
"2012/06/02 03:01:33", 2.615, 0.386, 14.263
"2012/06/02 03:01:36", 2.602, 0.384, 14.263
"2012/06/02 03:01:39", 2.585, 0.381, 14.265
"2012/06/02 03:01:42", 2.575, 0.380, 14.266
"2012/06/02 03:01:45", 2.576, 0.380, 14.267
"2012/06/02 03:01:48", 2.581, 0.381, 14.267
"2012/06/02 03:01:51", 2.586, 0.382, 14.268
"2012/06/02 03:01:54", 2.583, 0.381, 14.269
"2012/06/02 03:01:57", 2.577, 0.380, 14.269
"2012/06/02 03:02:00", 2.575, 0.380, 14.270
"2012/06/02 03:02:04", 2.575, 0.380, 14.269
"2012/06/02 03:03:42", 2.699, 0.397, 14.270
"2012/06/02 03:03:45", 2.709, 0.399, 14.268
"2012/06/02 03:03:48", 2.726, 0.401, 14.267
"2012/06/02 03:03:51", 2.737, 0.402, 14.266
"2012/06/02 03:03:54", 2.732, 0.402, 14.265
"2012/06/02 03:03:57", 2.724, 0.401, 14.265
"2012/06/02 03:04:00", 2.724, 0.401, 14.266
"2012/06/02 03:04:03", 2.727, 0.401, 14.266
"2012/06/02 03:06:42", 3.559, 0.514, 14.205
"2012/06/02 03:06:45", 3.566, 0.515, 14.203
"2012/06/02 03:06:48", 3.574, 0.516, 14.201
"2012/06/02 03:06:51", 3.578, 0.517, 14.200
"2012/06/02 03:06:54", 3.579, 0.517, 14.200
"2012/06/02 03:06:57", 3.578, 0.517, 14.200
"2012/06/02 03:07:00", 3.578, 0.517, 14.200
"2012/06/02 03:07:03", 3.577, 0.517, 14.199
"2012/06/02 03:09:42", 3.963, 0.568, 14.167
"2012/06/02 03:09:45", 3.966, 0.569, 14.164
"2012/06/02 03:09:48", 3.972, 0.569, 14.161
"2012/06/02 03:09:51", 3.985, 0.571, 14.160
"2012/06/02 03:09:54", 3.993, 0.572, 14.159
"2012/06/02 03:09:57", 3.997, 0.573, 14.158
"2012/06/02 03:10:00", 3.997, 0.573, 14.158
"2012/06/02 03:10:03", 4.001, 0.573, 14.157
"2012/06/02 03:12:42", 4.476, 0.636, 14.126
"2012/06/02 03:12:45", 4.470, 0.635, 14.122
"2012/06/02 03:12:48", 4.432, 0.630, 14.120
"2012/06/02 03:12:51", 4.383, 0.624, 14.119
"2012/06/02 03:12:54", 4.358, 0.620, 14.120
"2012/06/02 03:12:57", 4.352, 0.619, 14.122
"2012/06/02 03:13:00", 4.340, 0.618, 14.123
"2012/06/02 03:13:03", 4.332, 0.617, 14.123
"2012/06/02 03:15:42", 3.505, 0.507, 14.232
"2012/06/02 03:15:45", 3.432, 0.497, 14.228
"2012/06/02 03:15:48", 3.338, 0.484, 14.227
"2012/06/02 03:15:51", 3.233, 0.470, 14.229
"2012/06/02 03:15:54", 3.066, 0.447, 14.233
"2012/06/02 03:15:57", 2.969, 0.434, 14.242
"2012/06/02 03:16:00", 2.966, 0.434, 14.250
"2012/06/02 03:18:42", 3.074, 0.449, 14.260
"2012/06/02 03:18:45", 3.077, 0.449, 14.259
"2012/06/02 03:18:48", 3.082, 0.450, 14.258
